timestamp,participant_full_id,user_text,ai_text,AI_Strategy,EDA,PR,SkinTemp,ACCEL,ACT_CLASS,ACT_COUNT,ACT_INT,MET,PRV,RESP,SLEEP,STEPS,WEAR,BODY_POS_LEFT,BODY_POS_RIGHT,ACTI_X,ACTI_Y,ACTI_Z,ACTIG_X,ACTIG_Y,ACTIG_Z
2026-07-16T14:55:00–2026-07-16T14:56:00,2753-1-1-0005,"I have to move into the hostel on Sunday before my classes begin. Since it's my first time living away from home, I'm feeling a little nervous about the new environment, my roommates, and meeting new people.","It's completely natural to feel nervous before such a big change. Your mind is preparing for many unknown experiences at once, which can make everything feel overwhelming. Give yourself time to adjust, and remember that most of your classmates are probably feeling the same way.",Emotional Validation,[0.07],[99.0],[35.67],[0.033],['still'],[31.0],['LPA'],[2.2],[nan],[nan],[0.0],[2.0],[100.0],['sitting_reclining_lying'],['standing'],[25.0],[85.0],[42.0],[712.0],[1068.0],[622.0]
2026-07-16T14:56:00–2026-07-16T14:57:00,2753-1-1-0005,"The hostel room isn't very big. It has three beds and only two chairs, so I'm not sure how many students will be staying there.","I understand why you're wondering about that. Based on the room setup, it's possible that three students will share it, but you'll know for sure only after you arrive. Sometimes uncertainty feels bigger than the reality, so try not to worry before you have all the information.",Clarification,[0.08],[93.0],[35.69],[0.034],['generic'],[57.0],['sedentary'],[1.48],[nan],[nan],[0.0],[5.0],[100.0],['sitting_reclining_lying'],['sitting_reclining_lying'],[35.0],[79.0],[52.0],[1062.0],[1002.0],[1038.0]
2026-07-16T14:57:00–2026-07-16T14:58:00,2753-1-1-0005,"I asked the hostel warden about the room, but she still hasn't replied.",Waiting without an answer can make your mind imagine different possibilities. That doesn't necessarily mean something is wrongâit may simply mean she's busy. You'll probably receive the information soon or be able to ask again when you reach the hostel.,Emotional Validation,[0.12],[92.0],[35.7],[0.015],['still'],[24.0],['sedentary'],[1.22],[nan],[nan],[0.0],[6.0],[100.0],['sitting_reclining_lying'],['sitting_reclining_lying'],[10.0],[36.0],[15.0],[902.0],[689.0],[1219.0]
2026-07-16T14:58:00–2026-07-16T14:59:00,2753-1-1-0005,One hostel rule really bothers me. We aren't allowed to go outside after 6:30 p.m.,"I can understand why that feels restrictive. You're entering a new stage of life, and strict rules can make it seem like you're losing some freedom. Once you've experienced the routine, you'll know how much it actually affects your daily life.",Reflection,[0.1],[94.0],[35.7],[0.019],['still'],[23.0],['LPA'],[1.81],[nan],[nan],[0.0],[0.0],[100.0],['sitting_reclining_lying'],['sitting_reclining_lying'],[19.0],[57.0],[32.0],[1034.0],[710.0],[689.0]
2026-07-16T14:59:00–2026-07-16T15:00:00,2753-1-1-0005,The rule feels even harder because 6:30 p.m. is when the evening is just beginning and the shops are opening.,"That makes sense. Since the evening is still active at that time, the rule naturally feels earlier than you'd expect. It's understandable that you're comparing it with the freedom you're used to having.",Emotional Validation,[0.11],[95.0],[35.72],[0.014],['still'],[16.0],['LPA'],[1.65],[nan],[nan],[0.0],[0.0],[100.0],['sitting_reclining_lying'],['sitting_reclining_lying'],[23.0],[52.0],[21.0],[689.0],[639.0],[580.0]
2026-07-16T15:00:00–2026-07-16T15:01:00,2753-1-1-0005,I think the hostel timing should at least be different during the summer.,"That's a reasonable thought. Longer daylight hours make the evening feel much earlier, so it's natural to question the timing. After you've settled in, you'll have a better understanding of whether the rule causes practical difficulties.",Reflection,[0.19],[94.0],[35.74],[0.066],['generic'],[63.0],['MPA'],[4.29],[nan],[nan],[0.0],[11.0],[100.0],['standing'],['standing'],[125.0],[373.0],[168.0],[1947.0],[3016.0],[1716.0]
2026-07-16T15:01:00–2026-07-16T15:02:00,,"Because of the hostel timing, I have to change my tuition batch.","I understand why that feels disappointing. It isn't just one schedule changingâit's affecting a routine that was already comfortable for you. New routines often feel difficult at first, but they usually become easier with time.",Emotional Validation,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
2026-07-16T15:02:00–2026-07-16T15:03:00,2753-1-1-0005,"The hostel students have tuition on Sunday and Tuesday. Tuesday is fine, but Sunday is a problem because I want to go home.",That explains why you're worried. This isn't only about attending tuitionâit's about losing the opportunity to spend weekends with your family. It's completely understandable that this change feels emotional.,Emotional Validation,[0.24],[93.0],[35.75],[0.016],['still'],[19.0],['sedentary'],[1.55],[nan],[nan],[0.0],[0.0],[100.0],['sitting_reclining_lying'],['standing'],[16.0],[43.0],[23.0],[627.0],[454.0],[774.0]
2026-07-16T15:03:00–2026-07-16T15:04:00,2753-1-1-0005,"If Sunday were completely free, I could visit home more often and spend more time with my family.","I can see why that matters so much to you. Since home isn't very close, every free Sunday would give you valuable time with your family. It's natural to feel sad when you think that those visits may become less frequent.",Emotional Validation,[0.26],[91.0],[35.75],[0.013],['still'],[24.0],['sedentary'],[0.95],[nan],[nan],[0.0],[0.0],[100.0],['sitting_reclining_lying'],['sitting_reclining_lying'],[5.0],[22.0],[0.0],[723.0],[522.0],[464.0]
2026-07-16T15:04:00–2026-07-16T15:05:00,2753-1-1-0005,My home is about 2.5 to 3 hours away by bus.,That makes your feelings even more understandable. Going home isn't something you can do on short notice because it takes time and planning. That's why every chance to visit your family feels especially valuable.,Emotional Validation,[0.25],[95.0],[35.74],[0.018],['still'],[31.0],['sedentary'],[1.39],[nan],[nan],[0.0],[0.0],[100.0],['sitting_reclining_lying'],['sitting_reclining_lying'],[7.0],[41.0],[17.0],[623.0],[430.0],[1256.0]
