timestamp,participant_full_id,user_text,ai_text,AI_Strategy,EDA,PR,SkinTemp,ACCEL,ACT_CLASS,ACT_COUNT,ACT_INT,MET,PRV,RESP,SLEEP,STEPS,WEAR,BODY_POS_LEFT,BODY_POS_RIGHT,ACTI_X,ACTI_Y,ACTI_Z,ACTIG_X,ACTIG_Y,ACTIG_Z
2026-07-16T16:00:00–2026-07-16T16:04:00,2753-1-1-0005,"Everyone keeps asking me what I want to become in the future, but honestly, I don't have an answer yet.","That's more common than you might think. Many students begin college without having a clear career plan. Instead of trying to solve your entire future today, focus on discovering what genuinely interests you during your studies.",Clarification,"[0.1, 0.1, 0.09, 0.09, 0.09]","[76.0, 78.0, 78.0, 78.0, 78.0]","[36.14, 36.18, 36.21, 36.24, 36.27]","[0.001, 0.001, 0.001, 0.001, 0.001]","['still', 'still', 'still', 'still', 'still']","[0.0, 0.0, 0.0, 0.0, 0.0]","['sedentary', 'sedentary', 'sedentary', 'sedentary', 'sedentary']","[0.95, 0.95, 0.95, 0.95, 0.95]","[47.56281, 47.541557, 42.80545, 38.351055, 47.2929]","[23.0, 23.0, 23.0, 23.0, 23.0]","[101.0, 101.0, 101.0, 101.0, 101.0]","[0.0, 0.0, 0.0, 0.0, 0.0]","[100.0, 100.0, 100.0, 100.0, 100.0]","['standing', 'standing', 'standing', 'standing', 'standing']","['sitting_reclining_lying', 'sitting_reclining_lying', 'sitting_reclining_lying', 'sitting_reclining_lying', 'sitting_reclining_lying']","[0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0]"
2026-07-16T16:04:00–2026-07-16T16:08:00,2753-1-1-0005,I decided to study Geography because it was the subject I enjoyed the most in school.,Choosing something you genuinely enjoy is a meaningful place to begin. Your interests may become stronger or even change as you learn more. Give yourself permission to explore without feeling pressured to know every answer already.,Encouragement,"[0.09, 0.09, 0.09, 0.09]","[79.0, 79.0, 78.0, 79.0]","[36.29, 36.31, 36.33, 36.34]","[0.001, 0.001, 0.001, 0.001]","['still', 'still', 'still', 'still']","[0.0, 0.0, 0.0, 0.0]","['sedentary', 'sedentary', 'sedentary', 'sedentary']","[0.95, 0.95, 0.95, 0.95]","[36.260788, 44.17654, 52.218002, 42.716103]","[24.0, 24.0, 24.0, 24.0]","[101.0, 101.0, 101.0, 101.0]","[0.0, 0.0, 0.0, 0.0]","[100.0, 100.0, 100.0, 100.0]","['standing', 'standing', 'standing', 'standing']","['sitting_reclining_lying', 'sitting_reclining_lying', 'sitting_reclining_lying', 'sitting_reclining_lying']","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]"
2026-07-16T16:08:00–2026-07-16T16:12:00,2753-1-1-0005,Lately I've been thinking that my daily life is going to change completely.,"That thought can feel overwhelming because you're preparing to leave behind a familiar routine. Big transitions often make us imagine everything changing overnight, even though adjustment usually happens gradually.",Emotional Validation,"[0.09, 0.09, 0.09, 0.09]","[79.0, 80.0, 79.0, 78.0]","[36.35, 36.37, 36.39, 36.4]","[0.001, 0.001, 0.001, 0.001]","['still', 'still', 'still', 'still']","[0.0, 0.0, 0.0, 0.0]","['sedentary', 'sedentary', 'sedentary', 'sedentary']","[0.95, 0.95, 0.95, 0.95]","[38.5813, 41.652824, 43.280586, 39.46284]","[25.0, 25.0, 25.0, 24.0]","[101.0, 101.0, 101.0, 101.0]","[0.0, 0.0, 0.0, 0.0]","[100.0, 100.0, 100.0, 100.0]","['standing', 'standing', 'standing', 'standing']","['sitting_reclining_lying', 'sitting_reclining_lying', 'sitting_reclining_lying', 'sitting_reclining_lying']","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]"
2026-07-16T16:12:00–2026-07-16T16:16:00,2753-1-1-0005,"My parents keep telling me to enjoy college, but I'm thinking more about everything I'll be leaving behind.","It sounds like your heart is still connected to the life you've known until now. When one chapter ends, it's natural to notice what you're losing before you notice what you're gaining.",Reflective Statement,"[0.09, 0.09, 0.09, 0.09]","[80.0, 80.0, 80.0, 80.0]","[36.41, 36.43, 36.45, 36.46]","[0.001, 0.001, 0.001, 0.001]","['still', 'still', 'still', 'still']","[0.0, 0.0, 0.0, 0.0]","['sedentary', 'sedentary', 'sedentary', 'sedentary']","[0.95, 0.95, 0.95, 0.95]","[40.580513, 39.085518, 35.319717, 36.989067]","[24.0, 24.0, 25.0, 25.0]","[101.0, 101.0, 101.0, 101.0]","[0.0, 0.0, 0.0, 0.0]","[100.0, 100.0, 100.0, 100.0]","['standing', 'standing', 'standing', 'standing']","['sitting_reclining_lying', 'sitting_reclining_lying', 'sitting_reclining_lying', 'sitting_reclining_lying']","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]"
2026-07-16T16:16:00–2026-07-16T16:20:00,2753-1-1-0005,I don't think I'll be able to visit home whenever I miss my family.,Missing home doesn't mean you made the wrong decision. It simply shows how important your family is to you. Those feelings usually become easier as you begin building a second home at college.,Emotional Validation,"[0.09, 0.09, 0.12, 0.18]","[80.0, 81.0, 81.0, 80.0]","[36.48, 36.5, 36.5, 36.49]","[0.001, 0.001, 0.011, 0.001]","['still', 'still', 'still', 'still']","[0.0, 0.0, 10.0, 0.0]","['sedentary', 'sedentary', 'LPA', 'sedentary']","[0.95, 0.95, 1.72, 0.95]","[37.314148, nan, nan, 19.49077]","[25.0, 24.0, nan, 27.0]","[101.0, 101.0, 101.0, 101.0]","[0.0, 0.0, 0.0, 0.0]","[100.0, 100.0, 100.0, 100.0]","['standing', 'standing', 'standing', 'standing']","['sitting_reclining_lying', 'sitting_reclining_lying', 'sitting_reclining_lying', 'sitting_reclining_lying']","[0.0, 0.0, 9.0, 0.0]","[0.0, 0.0, 19.0, 0.0]","[0.0, 0.0, 16.0, 0.0]","[0.0, 0.0, 233.0, 0.0]","[0.0, 0.0, 182.0, 0.0]","[0.0, 0.0, 77.0, 0.0]"
2026-07-16T16:20:00–2026-07-16T16:25:00,2753-1-1-0005,I'll probably have to depend on people I've never met before.,"Trusting strangers can feel uncomfortable at first. Every close friend was once someone you didn't know, and relationships often begin with small, ordinary conversations.",Reflection,"[0.23, 0.24, 0.25, 0.25]","[80.0, 79.0, 79.0, 80.0]","[36.47, 36.45, 36.43, 36.42]","[0.001, 0.001, 0.001, 0.001]","['still', 'still', 'still', 'still']","[0.0, 0.0, 0.0, 0.0]","['sedentary', 'sedentary', 'sedentary', 'sedentary']","[0.95, 0.95, 0.95, 0.95]","[16.731924, 19.961115, 19.151123, 19.247355]","[25.0, 25.0, 25.0, 24.0]","[101.0, 101.0, 101.0, 101.0]","[0.0, 0.0, 0.0, 0.0]","[100.0, 100.0, 100.0, 100.0]","['standing', 'standing', 'standing', 'standing']","['sitting_reclining_lying', 'sitting_reclining_lying', 'sitting_reclining_lying', 'sitting_reclining_lying']","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]"
2026-07-16T16:25:00–2026-07-16T16:29:00,2753-1-1-0005,I still don't know which books I should buy before classes start.,Don't rush into buying everything immediately. Wait until your teachers explain the syllabus and recommend books. That way you'll spend money only on the resources you'll actually need.,Problem Solving,"[0.24, 0.25, 0.27, 0.28, 0.31]","[79.0, 80.0, 80.0, 81.0, 81.0]","[36.4, 36.38, 36.37, 36.36, 36.36]","[0.001, 0.001, 0.001, 0.001, 0.001]","['still', 'still', 'still', 'still', 'still']","[0.0, 0.0, 0.0, 0.0, 0.0]","['sedentary', 'sedentary', 'sedentary', 'sedentary', 'sedentary']","[0.95, 0.95, 0.95, 0.95, 0.95]","[21.083586, 18.71828, 19.552792, 18.488186, 18.900406]","[26.0, 25.0, 26.0, 27.0, 26.0]","[101.0, 101.0, 101.0, 101.0, 101.0]","[0.0, 0.0, 0.0, 0.0, 0.0]","[100.0, 100.0, 100.0, 100.0, 100.0]","['standing', 'standing', 'standing', 'standing', 'standing']","['sitting_reclining_lying', 'sitting_reclining_lying', 'sitting_reclining_lying', 'sitting_reclining_lying', 'sitting_reclining_lying']","[0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0]"
2026-07-16T16:29:00–2026-07-16T16:33:00,2753-1-1-0005,"Some students told me I'll have to choose different subjects in the coming semesters, but nobody explains it clearly.","Hearing different opinions can make everything seem confusing. Instead of relying on other students, wait for your department's official guidance. Clear information will make your decisions much easier.",Clarification,"[0.29, 0.29, 0.28, 0.27]","[82.0, 82.0, 81.0, 83.0]","[36.34, 36.33, 36.33, 36.32]","[0.001, 0.001, 0.001, 0.001]","['still', 'still', 'still', 'still']","[0.0, 0.0, 0.0, 0.0]","['sedentary', 'sedentary', 'sedentary', 'sedentary']","[0.95, 0.95, 0.95, 0.95]","[17.499828, 20.518578, 21.711922, 16.152256]","[27.0, 26.0, 27.0, 27.0]","[101.0, 101.0, 101.0, 101.0]","[0.0, 0.0, 0.0, 0.0]","[100.0, 100.0, 100.0, 100.0]","['standing', 'standing', 'standing', 'standing']","['sitting_reclining_lying', 'sitting_reclining_lying', 'sitting_reclining_lying', 'sitting_reclining_lying']","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]"
2026-07-16T16:33:00–2026-07-16T16:37:00,2753-1-1-0005,I keep thinking about whether I'll be able to manage everything by myself.,"That's a very honest fear. Right now you're imagining all the responsibilities together, so they naturally feel heavy. Once you begin handling them one at a time, they'll become much more manageable than they seem today.",Emotional Validation,"[0.27, 0.27, 0.25, 0.31]","[82.0, 83.0, 91.0, 86.0]","[36.31, 36.3, 36.3, 36.3]","[0.001, 0.001, 0.042, 0.027]","['still', 'still', 'still', 'still']","[0.0, 0.0, 38.0, 32.0]","['sedentary', 'sedentary', 'MPA', 'LPA']","[0.95, 0.95, 3.72, 2.22]","[19.321354, 17.459536, nan, nan]","[27.0, 27.0, nan, nan]","[101.0, 102.0, 102.0, 102.0]","[0.0, 0.0, 6.0, 0.0]","[100.0, 100.0, 100.0, 100.0]","['standing', 'standing', 'standing', 'sitting_reclining_lying']","['sitting_reclining_lying', 'sitting_reclining_lying', 'standing', 'standing']","[0.0, 0.0, 64.0, 36.0]","[0.0, 0.0, 106.0, 49.0]","[0.0, 0.0, 90.0, 40.0]","[0.0, 0.0, 1349.0, 1208.0]","[0.0, 0.0, 1245.0, 1371.0]","[0.0, 0.0, 1484.0, 1474.0]"
2026-07-16T16:37:00–2026-07-16T16:41:00,2753-1-1-0005,"Even though I'm confused now, I hope I'll become more confident after a few months.",I think that's a realistic expectation. Confidence usually doesn't appear before a new journeyâit grows because of the experiences you have along the way. Give yourself permission to be a beginner.,Encouragement,"[0.36, 0.39, 0.36, 0.33]","[84.0, 81.0, 76.0, 82.0]","[36.3, 36.31, 36.32, 36.34]","[0.015, 0.009, 0.001, 0.009]","['still', 'still', 'still', 'still']","[10.0, 10.0, 0.0, 13.0]","['LPA', 'sedentary', 'sedentary', 'sedentary']","[1.78, 1.3, 0.95, 1.04]","[nan, nan, 28.928099, nan]","[nan, 27.0, nan, 23.0]","[102.0, 102.0, 102.0, 102.0]","[0.0, 0.0, 0.0, 0.0]","[100.0, 100.0, 100.0, 100.0]","['standing', 'sitting_reclining_lying', 'sitting_reclining_lying', 'sitting_reclining_lying']","['sitting_reclining_lying', 'standing', 'standing', 'standing']","[9.0, 13.0, 0.0, 13.0]","[5.0, 16.0, 0.0, 35.0]","[10.0, 10.0, 0.0, 13.0]","[46.0, 494.0, 0.0, 495.0]","[125.0, 384.0, 0.0, 779.0]","[420.0, 554.0, 0.0, 421.0]"
