timestamp,participant_full_id,user_text,ai_text,ai_strategy,EDA,PR,SkinTemp,ACCEL,ACT_CLASS,ACT_COUNT,ACT_INT,MET,PRV,RESP,SLEEP,STEPS,WEAR,BODY_POS_LEFT,BODY_POS_RIGHT,ACTI_X,ACTI_Y,ACTI_Z,ACTIG_X,ACTIG_Y,ACTIG_Z
2026-06-03T15:40:00,2753-1-1-0005,I am having a hard time in my new job.,"Starting something new can feel overwhelming, especially when everything is unfamiliar and expectations feel unclear. You might be putting pressure on yourself to adjust quickly or perform perfectly. Itâs okay to take time to settle in. Try focusing on one small task at a time and allow yourself to learn gradually.",EmotionalValidation,"[0.26, 0.28, 0.3]","[69.0, 66.0, 70.0]","[33.36, 33.42, 33.44]","[0.002, 0.002, 0.002]","['still', 'still', 'still']","[0.0, 0.0, 2.0]","['sedentary', 'sedentary', 'sedentary']","[0.95, 0.95, 0.95]","[59.65698, nan, nan]","[nan, nan, nan]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[100.0, 100.0, 100.0]","['sitting_reclining_lying', 'sitting_reclining_lying', 'sitting_reclining_lying']","['sitting_reclining_lying', 'sitting_reclining_lying', 'sitting_reclining_lying']","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 23.0]","[0.0, 0.0, 0.0]"
2026-06-03T15:43:00,2753-1-1-0005,"So I am in a PSB, working in a semi-IT environment, which is something I am not very fond of.","It sounds like you're feeling disconnected from your work because it doesnât match your interests. When your environment doesnât align with what you enjoy, even simple tasks can feel heavy. You might also be questioning if this path is right for you. For now, try identifying one small part of the job you can tolerate or learn from, while slowly planning a shift toward what you actually like.",Reflective Statements,"[0.32, 0.35, 0.37]","[66.0, 69.0, 67.0]","[33.46, 33.5, 33.5]","[0.01, 0.018, 0.014]","['still', 'generic', 'generic']","[25.0, 34.0, 33.0]","['sedentary', 'sedentary', 'sedentary']","[0.95, 1.58, 0.95]","[nan, nan, nan]","[nan, nan, nan]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[100.0, 100.0, 100.0]","['sitting_reclining_lying', 'sitting_reclining_lying', 'sitting_reclining_lying']","['sitting_reclining_lying', 'sitting_reclining_lying', 'sitting_reclining_lying']","[10.0, 7.0, 6.0]","[24.0, 36.0, 29.0]","[28.0, 34.0, 27.0]","[36.0, 347.0, 83.0]","[109.0, 195.0, 205.0]","[4.0, 289.0, 24.0]"
2026-06-03T15:46:00,2753-1-1-0005,"I prefer a purely IT role, something more complex and less repetitive.","It sounds like youâre craving challenge and deeper problem-solving, not routine work. When your mind isnât engaged, it can quickly turn into frustration or boredom. This doesnât mean something is wrong with youâit just means your current role isnât matching your natural drive. Try carving out time to work on one challenging side project; it can keep you mentally engaged while you figure out your next move.",ReflectiveStatements,"[0.39, 0.42, 0.44]","[67.0, 68.0, 70.0]","[33.49, 33.4, 33.28]","[0.015, 0.018, 0.016]","['generic', 'generic', 'generic']","[29.0, 28.0, 38.0]","['sedentary', 'sedentary', 'sedentary']","[0.95, 0.95, 0.95]","[nan, nan, nan]","[nan, nan, nan]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[100.0, 100.0, 100.0]","['sitting_reclining_lying', 'sitting_reclining_lying', 'sitting_reclining_lying']","['sitting_reclining_lying', 'sitting_reclining_lying', 'sitting_reclining_lying']","[4.0, 8.0, 13.0]","[22.0, 22.0, 34.0]","[27.0, 26.0, 24.0]","[162.0, 159.0, 176.0]","[172.0, 379.0, 244.0]","[24.0, 39.0, 19.0]"
2026-06-03T15:49:00,2753-1-1-0005,"I do work on relatively more complex side projects, but I still need to do something during office hours to fight the urge.","It sounds like your mind is seeking stimulation even when your job isnât providing it. That inner restlessness can feel distracting because you know youâre capable of more. Youâre not just avoiding workâyouâre trying to stay mentally engaged. During office hours, try setting small learning goals related to your field, so your energy feels directed instead of suppressed.",Clarification,"[0.46, 0.5, 0.51]","[70.0, 67.0, 71.0]","[33.19, 33.12, 33.06]","[0.015, 0.027, 0.022]","['generic', 'still', 'generic']","[28.0, 38.0, 43.0]","['sedentary', 'sedentary', 'LPA']","[0.95, 1.54, 1.77]","[nan, nan, nan]","[nan, nan, nan]","[0.0, 0.0, 0.0]","[0.0, 0.0, 10.0]","[100.0, 100.0, 100.0]","['sitting_reclining_lying', 'sitting_reclining_lying', 'sitting_reclining_lying']","['sitting_reclining_lying', 'sitting_reclining_lying', 'sitting_reclining_lying']","[2.0, 23.0, 32.0]","[16.0, 44.0, 62.0]","[13.0, 46.0, 56.0]","[101.0, 377.0, 608.0]","[172.0, 849.0, 1099.0]","[18.0, 179.0, 920.0]"
2026-06-03T15:52:00,2753-1-1-0005,What small goals?,"It sounds like you want something concrete to channel that restless energy. When your work feels repetitive, having small, meaningful targets can give you a sense of progress and control. You donât need big goalsâjust focused ones that fit into your day. Try picking one skill to improve each week, like understanding one system deeply or solving one real-world problem, even if itâs small.",Clarification,"[0.6, 0.62, 0.65]","[70.0, 69.0, 70.0]","[32.97, 32.9, 32.85]","[0.014, 0.016, 0.018]","['still', 'generic', 'still']","[37.0, 35.0, 42.0]","['sedentary', 'sedentary', 'sedentary']","[0.95, 1.05, 1.55]","[nan, nan, nan]","[nan, nan, nan]","[0.0, 0.0, 0.0]","[0.0, 0.0, 6.0]","[100.0, 100.0, 100.0]","['sitting_reclining_lying', 'sitting_reclining_lying', 'sitting_reclining_lying']","['sitting_reclining_lying', 'sitting_reclining_lying', 'sitting_reclining_lying']","[13.0, 13.0, 28.0]","[24.0, 45.0, 75.0]","[22.0, 34.0, 40.0]","[98.0, 70.0, 435.0]","[280.0, 250.0, 706.0]","[125.0, 225.0, 530.0]"
2026-06-03T15:55:00,2753-1-1-0005,"A small problem, as in, in an office setting?","Yes, something within your current environment that you can quietly improve. It sounds like you want your work to feel a bit more meaningful and mentally engaging, even if the role itself isnât ideal. You might notice small inefficiencies or repetitive tasks that others ignore. Try picking one such issue and improving or automating itâit can give you a sense of challenge and ownership during the day.",ReflectiveStatements,"[0.66, 0.71, 0.74]","[70.0, 68.0, 67.0]","[32.8, 32.73, 32.59]","[0.015, 0.002, 0.005]","['still', 'still', 'still']","[28.0, 3.0, 20.0]","['sedentary', 'sedentary', 'sedentary']","[1.37, 0.95, 0.95]","[nan, nan, nan]","[nan, 16.0, 15.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[100.0, 100.0, 100.0]","['sitting_reclining_lying', 'sitting_reclining_lying', 'sitting_reclining_lying']","['standing', 'standing', 'standing']","[24.0, 0.0, 0.0]","[19.0, 4.0, 23.0]","[28.0, 5.0, 7.0]","[350.0, 0.0, 0.0]","[401.0, 17.0, 133.0]","[202.0, 3.0, 90.0]"
2026-06-03T15:58:00,2753-1-1-0005,"Like designing auto mailers in Power Automate (the only thing that keeps me sane), or maybe doing some Selenium-based stuff?","It sounds like those tasks give you a sense of control and real problem-solving that your regular work lacks. Youâre naturally moving toward things that feel meaningful and technical. Thatâs a good signal about what suits you. You can continue with these, but try to treat each one as a small system you fully design and refine, not just a quick fix.",ReflectiveStatements,"[0.76, 0.8, 0.83]","[69.0, 69.0, 69.0]","[32.38, 32.2, 32.06]","[0.002, 0.001, 0.004]","['still', 'still', 'still']","[0.0, 0.0, 9.0]","['sedentary', 'sedentary', 'sedentary']","[0.95, 0.95, 0.95]","[nan, 48.107735, nan]","[21.0, 19.0, 21.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[100.0, 100.0, 100.0]","['sitting_reclining_lying', 'sitting_reclining_lying', 'sitting_reclining_lying']","['standing', 'standing', 'standing']","[0.0, 0.0, 0.0]","[0.0, 0.0, 6.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 3.0]","[0.0, 0.0, 39.0]"
2026-06-03T16:01:00,2753-1-1-0005,I am also in a dilemma about whether to do that or maybe study for a more meaningful job during free office time.,"It sounds like youâre torn between immediate relief and long-term change. One part of you wants to stay engaged now, while another wants to move toward something better. Both are valid, which is why it feels confusing. You donât have to choose just oneâtry splitting your time so you stay mentally active while also steadily building toward a role you actually want.",Clarification,"[0.84, 0.87, 0.84]","[71.0, 70.0, 69.0]","[31.94, 31.98, 32.06]","[0.004, 0.013, 0.015]","['still', 'still', 'still']","[8.0, 11.0, 20.0]","['sedentary', 'LPA', 'LPA']","[0.95, 1.65, 2.4]","[nan, nan, nan]","[nan, nan, nan]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[100.0, 100.0, 100.0]","['sitting_reclining_lying', 'sitting_reclining_lying', 'sitting_reclining_lying']","['standing', 'standing', 'sitting_reclining_lying']","[0.0, 12.0, 16.0]","[9.0, 19.0, 49.0]","[11.0, 28.0, 43.0]","[0.0, 397.0, 581.0]","[179.0, 332.0, 432.0]","[168.0, 237.0, 246.0]"
2026-06-03T16:04:00,2753-1-1-0005,I would rather be more focused.,"It sounds like the split is making you feel scattered instead of productive. When your energy is divided, neither side feels satisfying. You might be craving clarity more than anything else right now. Try choosing one main priority for a fixed period, like a week, and commit to it fullyâthen reassess instead of switching daily.",ReflectiveStatements,"[0.89, 0.9, 0.9]","[71.0, 67.0, 68.0]","[32.12, 32.14, 32.14]","[0.022, 0.015, 0.014]","['still', 'still', 'still']","[55.0, 15.0, 22.0]","['sedentary', 'sedentary', 'sedentary']","[1.3, 1.19, 1.17]","[nan, nan, nan]","[15.0, nan, nan]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[100.0, 100.0, 100.0]","['sitting_reclining_lying', 'sitting_reclining_lying', 'sitting_reclining_lying']","['standing', 'standing', 'standing']","[24.0, 17.0, 11.0]","[36.0, 18.0, 20.0]","[23.0, 15.0, 15.0]","[676.0, 391.0, 398.0]","[366.0, 361.0, 462.0]","[395.0, 224.0, 178.0]"
2026-06-03T16:07:00,2753-1-1-0005,"That makes sense, maybe do it on a subtask basis rather than a time basis.","That sounds like a way to give yourself clearer direction and a sense of completion. When you finish defined pieces of work, it can reduce that restless feeling. Youâre trying to create structure that actually fits how your mind works. Try defining 1â2 small, clear subtasks each day and fully finishing them before switching.",ReflectiveStatements,"[0.91, 0.9, 0.9]","[68.0, 70.0, 69.0]","[32.14, 32.12, 32.11]","[0.002, 0.002, 0.002]","['still', 'still', 'still']","[0.0, 3.0, 0.0]","['sedentary', 'sedentary', 'sedentary']","[0.95, 0.95, 0.95]","[nan, nan, 52.985123]","[nan, nan, 16.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[100.0, 100.0, 100.0]","['sitting_reclining_lying', 'sitting_reclining_lying', 'sitting_reclining_lying']","['standing', 'standing', 'standing']","[0.0, 0.0, 0.0]","[0.0, 2.0, 0.0]","[0.0, 7.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[4.0, 39.0, 0.0]"
