timestamp,participant_full_id,user_text,ai_text,AI_Strategy,EDA,PR,SkinTemp,ACCEL,ACT_CLASS,ACT_COUNT,ACT_INT,MET,PRV,RESP,SLEEP,STEPS,WEAR,BODY_POS_LEFT,BODY_POS_RIGHT,ACTI_X,ACTI_Y,ACTI_Z,ACTIG_X,ACTIG_Y,ACTIG_Z
2026-08-10T16:30:00–2026-08-10T16:34:00,2753-1-1-0002,"I completed my internship at a really good tech company, and now I'm waiting for my pre-placement offer. It's already been a month, and I still haven't heard anything. I'm getting really stressed because I don't know what is going to happen.","That kind of waiting can be really difficult, especially when you've already invested so much effort into the internship. A month without an update leaves you stuck between hope and uncertainty, which can make your mind constantly search for answers. Right now, the uncertainty itself may be causing more stress than anything you actually know about the decision.","Emotional Validation, Reflective Statements","[0.0, 0.0, 0.0, 0.0]","[80.0, 100.0, 107.0, 113.0]","[29.76, 29.75, 29.88, 30.03]","[0.098, 0.207, 0.162, 0.094]","['generic', 'walking', 'walking', 'generic']","[99.0, 133.0, 142.0, 135.0]","['MPA', 'MPA', 'MPA', 'MPA']","[3.52, 5.44, 5.82, 3.86]","[nan, nan, nan, nan]","[nan, nan, nan, nan]","[0.0, 0.0, 0.0, 0.0]","[44.0, 109.0, 104.0, 36.0]","[100.0, 100.0, 100.0, 100.0]","['standing', 'standing', 'standing', 'standing']","['standing', 'standing', 'standing', 'standing']","[157.0, 404.0, 369.0, 166.0]","[275.0, 444.0, 380.0, 348.0]","[203.0, 270.0, 227.0, 212.0]","[3857.0, 4907.0, 3641.0, 2827.0]","[2987.0, 3622.0, 4079.0, 2654.0]","[3163.0, 4246.0, 3687.0, 3111.0]"
2026-08-10T16:34:00–2026-08-10T16:39:00,2753-1-1-0002,"Yes, exactly. I keep thinking that if they were going to give me the offer, they would have told me by now. The longer they take, the more I feel like something is wrong.","I can understand why the delay is starting to feel like a bad sign. When something matters this much, silence can easily feel like an answer even when it isn't one. The delay tells you that you haven't received a decision yet; it doesn't tell you what that decision will be. Try to separate what you actually know from what anxiety is predicting.","Emotional Validation, Reframe Negative Thoughts","[0.0, 0.0, 0.0, 0.0, 0.0]","[93.0, 69.0, 87.0, 76.0, 58.0]","[30.06, 30.14, 30.32, 30.44, 30.47]","[0.168, 0.141, 0.136, 0.067, 0.011]","['walking', 'generic', 'walking', 'generic', 'still']","[140.0, 101.0, 150.0, 106.0, 5.0]","['MPA', 'VPA', 'MPA', 'LPA', 'LPA']","[5.14, 6.23, 4.27, 2.77, 1.7]","[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]","[0.0, 0.0, 0.0, 0.0, 0.0]","[88.0, 41.0, 85.0, 24.0, 0.0]","[100.0, 100.0, 100.0, 100.0, 100.0]","['standing', 'standing', 'standing', 'sitting_reclining_lying', 'sitting_reclining_lying']","['standing', 'standing', 'standing', 'standing', 'standing']","[333.0, 320.0, 366.0, 134.0, 13.0]","[482.0, 483.0, 529.0, 340.0, 8.0]","[326.0, 346.0, 325.0, 160.0, 5.0]","[5412.0, 3465.0, 3536.0, 2478.0, 282.0]","[4947.0, 3880.0, 4331.0, 3097.0, 359.0]","[4037.0, 3569.0, 4123.0, 2849.0, 77.0]"
2026-08-10T16:39:00–2026-08-10T16:43:00,2753-1-1-0002,"I know that makes sense, but I still keep checking my email every few minutes. Even when I know there probably won't be anything, I still check.","That repeated checking makes sense because it gives you a small sense of control over something you can't actually control. But I can imagine how exhausting it is to keep your attention fixed on your inbox all day. Maybe decide on a few specific times to check instead, so the offer doesn't get to occupy every quiet moment you have.","Normalize Experiences, Stress Management","[0.0, 0.0, 0.0, 0.0]","[58.0, 58.0, 60.0, 59.0]","[30.44, 30.38, 30.34, 30.35]","[0.005, 0.008, 0.041, 0.005]","['still', 'still', 'generic', 'still']","[16.0, 11.0, 56.0, 13.0]","['sedentary', 'sedentary', 'LPA', 'sedentary']","[0.95, 1.4, 2.15, 0.95]","[nan, nan, nan, nan]","[nan, nan, nan, nan]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[100.0, 100.0, 100.0, 100.0]","['sitting_reclining_lying', 'sitting_reclining_lying', 'sitting_reclining_lying', 'sitting_reclining_lying']","['standing', 'standing', 'standing', 'standing']","[0.0, 4.0, 34.0, 0.0]","[38.0, 18.0, 112.0, 36.0]","[22.0, 9.0, 52.0, 21.0]","[69.0, 434.0, 2049.0, 0.0]","[354.0, 437.0, 1599.0, 329.0]","[430.0, 267.0, 1436.0, 335.0]"
2026-08-10T16:43:00–2026-08-10T16:48:00,2753-1-1-0002,The waiting has also made me think about everything I did during the internship. I keep remembering mistakes and wondering if those things affected my chances.,"It sounds like your mind is going backward through the internship looking for clues about the outcome. That's understandable when you don't have any new information, but anxiety tends to make small mistakes feel much more significant than they actually were. You probably had many ordinary and successful moments too, but right now your mind is giving the mistakes most of the attention.","Reflective Statements, Reframe Negative Thoughts","[0.0, 0.0, 0.0, 0.0, 0.0]","[60.0, 66.0, 61.0, 60.0, 61.0]","[30.4, 30.45, 30.52, 30.6, 30.68]","[0.013, 0.028, 0.008, 0.014, 0.01]","['still', 'generic', 'still', 'generic', 'still']","[23.0, 40.0, 17.0, 29.0, 17.0]","['sedentary', 'LPA', 'sedentary', 'sedentary', 'sedentary']","[0.95, 2.26, 1.37, 1.04, 1.45]","[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]","[0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 5.0, 0.0, 0.0, 0.0]","[100.0, 100.0, 100.0, 100.0, 100.0]","['sitting_reclining_lying', 'sitting_reclining_lying', 'sitting_reclining_lying', 'sitting_reclining_lying', 'sitting_reclining_lying']","['standing', 'standing', 'sitting_reclining_lying', 'standing', 'standing']","[13.0, 29.0, 8.0, 9.0, 5.0]","[20.0, 119.0, 30.0, 82.0, 25.0]","[14.0, 84.0, 23.0, 29.0, 13.0]","[272.0, 474.0, 213.0, 302.0, 315.0]","[382.0, 1232.0, 113.0, 1031.0, 510.0]","[501.0, 1562.0, 180.0, 1277.0, 799.0]"
2026-08-10T16:48:00–2026-08-10T16:52:00,2753-1-1-0002,"Yes, and I keep comparing myself with the other interns. Some of them were extremely good, and I start wondering whether I was actually good enough.","Being surrounded by talented people can easily make you question yourself, especially when you're waiting for an evaluation. But their strengths don't cancel out what you brought to the internship. You were selected for the internship, completed it, and are now waiting for a potential full-time opportunity. That's already evidence that you belonged in that environment.","Affirmation, Provide Different Perspectives","[0.0, 0.0, 0.0, 0.0]","[63.0, 60.0, 60.0, 62.0]","[30.73, 30.83, 30.88, 30.92]","[0.014, 0.01, 0.002, 0.009]","['still', 'still', 'still', 'still']","[17.0, 6.0, 0.0, 8.0]","['sedentary', 'sedentary', 'sedentary', 'sedentary']","[1.52, 1.27, 0.95, 1.13]","[nan, nan, 0.0, nan]","[nan, nan, nan, nan]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[100.0, 100.0, 100.0, 100.0]","['sitting_reclining_lying', 'sitting_reclining_lying', 'sitting_reclining_lying', 'sitting_reclining_lying']","['miscellaneous', 'sitting_reclining_lying', 'sitting_reclining_lying', 'miscellaneous']","[14.0, 9.0, 0.0, 2.0]","[57.0, 16.0, 0.0, 15.0]","[38.0, 15.0, 0.0, 14.0]","[447.0, 140.0, 0.0, 292.0]","[370.0, 280.0, 0.0, 182.0]","[236.0, 148.0, 0.0, 236.0]"
2026-08-10T16:52:00–2026-08-10T16:57:00,2753-1-1-0002,"I think the offer feels so important because if I get it, I won't have to worry about placements anymore. If I don't, I'll have to start preparing again from scratch.","That makes the uncertainty feel much heavier because the offer represents security, not just another job opportunity. You're probably imagining how much easier everything would feel if you had that certainty. It's completely understandable to want that, but even if you have to prepare again, it wouldn't mean you're starting from zero. You'd be going into the process with valuable internship experience behind you.","Emotional Validation, Provide Different Perspectives","[0.0, 0.0, 0.0, 0.0, 0.0]","[63.0, 62.0, 62.0, 62.0, 62.0]","[30.99, 31.05, 31.08, 31.09, 31.11]","[0.005, 0.011, 0.008, 0.002, 0.009]","['still', 'still', 'still', 'still', 'still']","[7.0, 7.0, 10.0, 0.0, 7.0]","['sedentary', 'sedentary', 'sedentary', 'sedentary', 'sedentary']","[0.95, 1.02, 1.05, 0.95, 1.47]","[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]","[0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0]","[100.0, 100.0, 100.0, 100.0, 100.0]","['sitting_reclining_lying', 'sitting_reclining_lying', 'sitting_reclining_lying', 'sitting_reclining_lying', 'sitting_reclining_lying']","['standing', 'standing', 'standing', 'standing', 'standing']","[3.0, 12.0, 8.0, 0.0, 4.0]","[2.0, 12.0, 10.0, 0.0, 5.0]","[4.0, 7.0, 5.0, 0.0, 3.0]","[23.0, 48.0, 44.0, 0.0, 257.0]","[146.0, 183.0, 230.0, 0.0, 452.0]","[193.0, 90.0, 279.0, 0.0, 136.0]"
2026-08-10T16:57:00–2026-08-10T17:01:00,2753-1-1-0002,"That's true, but sometimes I feel like I'm already experiencing the disappointment before anything has even happened.","That's a really important thing to notice. Your mind is trying to protect you by preparing for the possibility of rejection, but in doing that, you're experiencing the pain of an outcome that hasn't happened. You don't have to choose between being hopeful and being prepared right now. You can leave the outcome undecided and just deal with what is actually in front of you today.","Reflective Statements, Normalize Experiences","[0.0, 0.0, 0.0, 0.0]","[61.0, 60.0, 63.0, 59.0]","[31.11, 31.16, 31.19, 31.19]","[0.009, 0.016, 0.007, 0.009]","['still', 'still', 'still', 'generic']","[15.0, 15.0, 15.0, 29.0]","['sedentary', 'LPA', 'sedentary', 'sedentary']","[0.95, 1.82, 0.95, 0.95]","[nan, nan, nan, nan]","[nan, nan, nan, nan]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[100.0, 100.0, 100.0, 100.0]","['miscellaneous', 'sitting_reclining_lying', 'sitting_reclining_lying', 'sitting_reclining_lying']","['sitting_reclining_lying', 'standing', 'standing', 'standing']","[9.0, 10.0, 4.0, 4.0]","[29.0, 29.0, 27.0, 55.0]","[16.0, 13.0, 18.0, 27.0]","[345.0, 605.0, 124.0, 192.0]","[255.0, 285.0, 172.0, 633.0]","[209.0, 416.0, 486.0, 770.0]"
2026-08-10T17:01:00–2026-08-10T17:06:00,2753-1-1-0002,I've also started feeling guilty whenever I relax. I think I should be preparing for placements instead of watching something or taking a break.,"It sounds like the uncertainty has turned even your breaks into something you feel you need to justify. Preparing can definitely help you feel more secure, but you don't need to be productive every minute to prove that you're taking your future seriously. A small amount of preparation each day could be enough while still giving yourself permission to rest.","Reframe Negative Thoughts, Collaborative Planning","[0.0, 0.0, 0.0, 0.0, 0.0]","[62.0, 61.0, 61.0, 61.0, 62.0]","[31.17, 31.22, 31.22, 31.26, 31.3]","[0.023, 0.009, 0.018, 0.007, 0.007]","['still', 'still', 'generic', 'still', 'still']","[28.0, 7.0, 33.0, 11.0, 9.0]","['LPA', 'LPA', 'LPA', 'sedentary', 'sedentary']","[2.18, 1.74, 2.47, 0.98, 0.95]","[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]","[0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 10.0, 0.0, 0.0]","[100.0, 100.0, 100.0, 100.0, 100.0]","['sitting_reclining_lying', 'miscellaneous', 'miscellaneous', 'standing', 'sitting_reclining_lying']","['sitting_reclining_lying', 'sitting_reclining_lying', 'miscellaneous', 'sitting_reclining_lying', 'standing']","[15.0, 7.0, 12.0, 11.0, 0.0]","[71.0, 26.0, 98.0, 45.0, 10.0]","[37.0, 9.0, 54.0, 19.0, 4.0]","[394.0, 361.0, 348.0, 160.0, 109.0]","[306.0, 444.0, 289.0, 150.0, 125.0]","[212.0, 185.0, 229.0, 124.0, 114.0]"
2026-08-10T17:06:00–2026-08-10T17:10:00,2753-1-1-0002,The problem is that everyone around me thinks I'll get the offer. I haven't really told them how anxious I actually am because I don't want to disappoint them.,That can feel surprisingly lonely â having people believe in you while you're privately worrying that things might not work out. You don't have to protect everyone from your uncertainty by pretending you're completely confident. Even telling one person you trust that the waiting has been difficult could give you a place to put some of that pressure down.,"Empathetic Statements, Emotional Validation","[0.0, 0.0, 0.0, 0.0]","[62.0, 63.0, 59.0, 61.0]","[31.32, 31.29, 31.3, 31.3]","[0.005, 0.021, 0.016, 0.007]","['still', 'still', 'generic', 'still']","[6.0, 26.0, 31.0, 9.0]","['sedentary', 'LPA', 'sedentary', 'sedentary']","[0.95, 1.64, 1.34, 0.95]","[nan, nan, nan, nan]","[nan, nan, nan, nan]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[100.0, 100.0, 100.0, 100.0]","['sitting_reclining_lying', 'sitting_reclining_lying', 'sitting_reclining_lying', 'sitting_reclining_lying']","['standing', 'standing', 'standing', 'miscellaneous']","[0.0, 16.0, 30.0, 0.0]","[11.0, 49.0, 76.0, 18.0]","[4.0, 33.0, 16.0, 5.0]","[133.0, 500.0, 366.0, 330.0]","[55.0, 291.0, 629.0, 181.0]","[108.0, 293.0, 516.0, 347.0]"
2026-08-10T17:10:00–2026-08-10T17:15:00,2753-1-1-0002,Sometimes I also take the silence personally. I start thinking maybe my manager saw something lacking in me that I didn't notice.,"I understand why your mind goes there when you're waiting for feedback about something so important. But company decisions can depend on many things beyond one person's performance, including approvals, timelines, hiring plans, and available positions. You don't have enough information right now to turn the silence into a judgment about your abilities.","Reflective Statements, Reframe Negative Thoughts","[0.0, 0.0, 0.0, 0.0, 0.0]","[63.0, 68.0, 64.0, 81.0, 84.0]","[31.31, 31.31, 31.29, 31.28, 31.3]","[0.009, 0.048, 0.043, 0.138, 0.081]","['generic', 'generic', 'walking', 'walking', 'generic']","[24.0, 84.0, 66.0, 142.0, 135.0]","['sedentary', 'LPA', 'LPA', 'MPA', 'LPA']","[0.95, 2.05, 2.7, 3.39, 2.1]","[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]","[0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 18.0, 11.0, 90.0, 38.0]","[100.0, 100.0, 100.0, 100.0, 100.0]","['sitting_reclining_lying', 'sitting_reclining_lying', 'sitting_reclining_lying', 'standing', 'sitting_reclining_lying']","['miscellaneous', 'standing', 'standing', 'standing', 'sitting_reclining_lying']","[11.0, 83.0, 75.0, 284.0, 100.0]","[43.0, 169.0, 132.0, 316.0, 250.0]","[12.0, 91.0, 66.0, 156.0, 168.0]","[216.0, 1870.0, 1413.0, 4801.0, 2223.0]","[266.0, 2186.0, 2163.0, 3260.0, 3555.0]","[253.0, 2014.0, 3123.0, 2983.0, 2127.0]"
