timestamp,participant_full_id,user_text,ai_text,AI_Strategy,EDA,PR,SkinTemp,ACCEL,ACT_CLASS,ACT_COUNT,ACT_INT,MET,PRV,RESP,SLEEP,STEPS,WEAR,BODY_POS_LEFT,BODY_POS_RIGHT,ACTI_X,ACTI_Y,ACTI_Z,ACTIG_X,ACTIG_Y,ACTIG_Z
2026-05-04T19:33:00–2026-05-04T19:34:00,2753-1-1-0000,"There's something I've been carrying for a long time, and I haven't been able to tell anyone.","That sounds like a heavy burden to carry alone. Sometimes keeping emotions inside makes them feel even bigger. I'm here to listen without judging you, so take your time and tell me whatever feels comfortable.",Emotional Validation,"[4.13, 3.99]","[101.0, 92.0]","[32.23, 32.32]","[0.099, 0.03]","['generic', 'still']","[90.0, 37.0]","['MPA', 'sedentary']","[4.14, 1.32]","[nan, nan]","[nan, nan]","[0.0, 0.0]","[45.0, 0.0]","[100.0, 100.0]","['standing', 'sitting_reclining_lying']","['standing', 'sitting_reclining_lying']","[156.0, 43.0]","[262.0, 116.0]","[182.0, 71.0]","[1676.0, 877.0]","[1479.0, 844.0]","[1201.0, 666.0]"
2026-05-04T19:34:00–2026-05-04T19:36:00,2753-1-1-0000,"I care about someone very deeply, but I know I shouldn't.",That sounds like a painful conflict between your heart and your mind. Loving someone isn't something we usually choose. What's making this feel so difficult for you?,Clarification,"[4.24, 4.51]","[90.0, 89.0]","[32.44, 32.6]","[0.013, 0.028]","['still', 'still']","[16.0, 27.0]","['LPA', 'LPA']","[1.64, 2.66]","[nan, nan]","[nan, nan]","[0.0, 0.0]","[0.0, 0.0]","[100.0, 100.0]","['sitting_reclining_lying', 'standing']","['standing', 'sitting_reclining_lying']","[6.0, 56.0]","[30.0, 87.0]","[34.0, 91.0]","[284.0, 240.0]","[204.0, 392.0]","[100.0, 1075.0]"
2026-05-04T19:36:00–2026-05-04T19:38:00,2753-1-1-0000,Because they're already committed to someone else.,I can understand why that hurts. Knowing the reality doesn't always stop the feelings. Sometimes our heart accepts someone long before our mind can accept the situation.,Emotional Validation,"[4.11, 4.16]","[88.0, 89.0]","[32.76, 32.94]","[0.019, 0.014]","['still', 'still']","[29.0, 9.0]","['LPA', 'LPA']","[1.77, 2.07]","[nan, nan]","[nan, 27.0]","[0.0, 0.0]","[6.0, 5.0]","[100.0, 100.0]","['sitting_reclining_lying', 'sitting_reclining_lying']","['standing', 'standing']","[28.0, 20.0]","[54.0, 17.0]","[54.0, 27.0]","[124.0, 270.0]","[201.0, 119.0]","[421.0, 243.0]"
2026-05-04T19:38:00–2026-05-04T19:40:00,2753-1-1-0000,I told myself many times that I would stop talking to them.,It sounds like you've genuinely tried to protect yourself. Wanting distance doesn't mean you care lessâit often means you're trying to heal from something that keeps hurting.,Reflective Statements,"[4.08, 4.35]","[92.0, 87.0]","[33.05, 33.19]","[0.024, 0.037]","['generic', 'generic']","[36.0, 101.0]","['LPA', 'LPA']","[2.18, 1.86]","[nan, nan]","[nan, nan]","[0.0, 0.0]","[0.0, 16.0]","[100.0, 100.0]","['sitting_reclining_lying', 'sitting_reclining_lying']","['sitting_reclining_lying', 'sitting_reclining_lying']","[15.0, 53.0]","[70.0, 123.0]","[60.0, 177.0]","[327.0, 300.0]","[243.0, 405.0]","[1276.0, 2707.0]"
2026-05-04T19:40:00–2026-05-04T19:42:00,2753-1-1-0000,But every few days they message me asking how I'm doing.,"That can make moving on much harder. Just when you're beginning to create some emotional distance, the connection starts again. It's understandable that you're feeling pulled in two different directions.",Clarification,"[4.38, 4.0]","[89.0, 89.0]","[33.34, 33.44]","[0.012, 0.01]","['generic', 'generic']","[30.0, 33.0]","['sedentary', 'sedentary']","[1.33, 0.95]","[nan, nan]","[nan, nan]","[0.0, 0.0]","[6.0, 0.0]","[100.0, 100.0]","['sitting_reclining_lying', 'sitting_reclining_lying']","['sitting_reclining_lying', 'sitting_reclining_lying']","[16.0, 0.0]","[22.0, 16.0]","[64.0, 42.0]","[0.0, 0.0]","[0.0, 56.0]","[247.0, 907.0]"
2026-05-04T19:42:00–2026-05-04T19:44:00,2753-1-1-0000,"Whenever we talk, it feels like nothing has changed between us.","Those familiar conversations can make the emotional bond feel just as strong as before. Shared comfort often keeps hope alive, even when the situation itself hasn't changed.",Reflective Statements,"[4.06, 3.96]","[94.0, 88.0]","[33.57, 33.73]","[0.02, 0.046]","['generic', 'generic']","[44.0, 36.0]","['LPA', 'MPA']","[2.73, 4.49]","[nan, nan]","[nan, nan]","[0.0, 0.0]","[5.0, 6.0]","[100.0, 100.0]","['sitting_reclining_lying', 'standing']","['sitting_reclining_lying', 'standing']","[27.0, 65.0]","[87.0, 83.0]","[118.0, 119.0]","[97.0, 560.0]","[78.0, 1421.0]","[1804.0, 1184.0]"
2026-05-04T19:44:00–2026-05-04T19:46:00,2753-1-1-0000,Sometimes we talk for hours late at night.,Late-night conversations often create a deeper sense of closeness because people tend to be more open and vulnerable. It's natural that those moments have strengthened your emotional attachment.,Emotional Validation,"[3.59, 3.28]","[91.0, 91.0]","[33.79, 33.84]","[0.03, 0.069]","['still', 'generic']","[22.0, 56.0]","['LPA', 'LPA']","[2.16, 2.62]","[nan, nan]","[nan, nan]","[0.0, 0.0]","[9.0, 5.0]","[100.0, 100.0]","['sitting_reclining_lying', 'sitting_reclining_lying']","['sitting_reclining_lying', 'sitting_reclining_lying']","[52.0, 75.0]","[87.0, 209.0]","[80.0, 148.0]","[830.0, 1589.0]","[328.0, 1359.0]","[501.0, 1092.0]"
2026-05-04T19:46:00–2026-05-04T19:48:00,2753-1-1-0000,"They tell me about their problems, but they also tell me about their partner.","I can understand why that feels confusing. On one hand, they trust you deeply. On the other, hearing about their relationship can remind you of something your heart wishes were different.",Clarification,"[2.98, 2.99]","[91.0, 92.0]","[33.87, 33.91]","[0.032, 0.026]","['generic', 'generic']","[46.0, 52.0]","['LPA', 'LPA']","[2.95, 2.69]","[nan, nan]","[nan, nan]","[0.0, 0.0]","[7.0, 12.0]","[100.0, 100.0]","['standing', 'sitting_reclining_lying']","['sitting_reclining_lying', 'miscellaneous']","[30.0, 31.0]","[111.0, 113.0]","[64.0, 120.0]","[655.0, 490.0]","[1038.0, 537.0]","[801.0, 1492.0]"
2026-05-04T19:48:00–2026-05-04T19:50:00,2753-1-1-0000,"I smile while listening, but inside it hurts.",That sounds emotionally exhausting. You're trying to be supportive while quietly carrying your own pain. Hiding those feelings for a long time can become very draining.,Emotional Validation,"[3.53, 4.83]","[83.0, 89.0]","[33.99, 33.83]","[0.065, 0.011]","['generic', 'still']","[94.0, 34.0]","['VPA', 'sedentary']","[6.39, 1.28]","[nan, nan]","[nan, nan]","[0.0, 0.0]","[10.0, 0.0]","[100.0, 100.0]","['standing', 'sitting_reclining_lying']","['standing', 'sitting_reclining_lying']","[58.0, 11.0]","[176.0, 34.0]","[191.0, 17.0]","[538.0, 49.0]","[1049.0, 235.0]","[1958.0, 191.0]"
2026-05-04T19:50:00–2026-05-04T19:52:00,2753-1-1-0000,Sometimes I wonder if they know how much this affects me.,"That's a very understandable question. Even if someone knows you care about them, they may not fully realize how deeply the situation affects you emotionally. What's important is recognizing how it's affecting your own well-being.",Clarification,"[4.42, 3.67]","[80.0, 91.0]","[34.08, 34.2]","[0.01, 0.039]","['generic', 'generic']","[25.0, 63.0]","['sedentary', 'MPA']","[0.95, 3.83]","[nan, nan]","[nan, nan]","[0.0, 0.0]","[0.0, 1.0]","[100.0, 100.0]","['sitting_reclining_lying', 'standing']","['sitting_reclining_lying', 'standing']","[0.0, 32.0]","[21.0, 131.0]","[34.0, 142.0]","[9.0, 463.0]","[15.0, 640.0]","[474.0, 1867.0]"
2026-05-04T19:52:00–2026-05-04T19:54:00,2753-1-1-0000,"When they don't reply, I keep checking my phone.",That shows how emotionally connected you've become. Waiting for one message can slowly turn into depending on it for reassurance. Noticing that pattern is the first step toward breaking it.,Reflective Statements,"[3.65, 4.02]","[90.0, 80.0]","[34.24, 34.29]","[0.067, 0.047]","['generic', 'generic']","[101.0, 85.0]","['MPA', 'MPA']","[3.92, 3.19]","[nan, nan]","[nan, nan]","[0.0, 0.0]","[4.0, 5.0]","[100.0, 100.0]","['standing', 'standing']","['standing', 'standing']","[105.0, 65.0]","[211.0, 205.0]","[273.0, 170.0]","[1607.0, 719.0]","[1267.0, 592.0]","[1805.0, 1703.0]"
2026-05-04T19:54:00–2026-05-04T19:56:00,2753-1-1-0000,"I feel happy when they call me, but sad after the call ends.","That emotional cycle can be very difficult. The conversations give you comfort for a little while, but afterward they leave you missing something you can't truly have. It's understandable that you're feeling emotionally worn out.",Gentle Guidance,"[4.31, 3.97]","[94.0, 90.0]","[34.27, 34.22]","[0.03, 0.019]","['still', 'generic']","[37.0, 37.0]","['LPA', 'sedentary']","[1.61, 0.95]","[nan, nan]","[nan, nan]","[0.0, 0.0]","[2.0, 3.0]","[100.0, 100.0]","['miscellaneous', 'sitting_reclining_lying']","['sitting_reclining_lying', 'sitting_reclining_lying']","[23.0, 4.0]","[75.0, 26.0]","[61.0, 27.0]","[924.0, 39.0]","[964.0, 50.0]","[715.0, 367.0]"
2026-05-04T19:56:00–2026-05-04T19:58:00,2753-1-1-0000,I've stopped enjoying the things I used to like.,"When one person becomes the center of your emotional world, other parts of life can begin to feel less meaningful. That doesn't mean you've lost yourselfâit simply means your heart needs time to reconnect with the rest of your life.",Reflective Statements,"[3.97, 3.55]","[89.0, 93.0]","[34.23, 34.23]","[0.076, 0.052]","['generic', 'generic']","[98.0, 135.0]","['MPA', 'LPA']","[3.21, 2.47]","[nan, nan]","[nan, nan]","[0.0, 0.0]","[41.0, 15.0]","[100.0, 100.0]","['standing', 'sitting_reclining_lying']","['standing', 'sitting_reclining_lying']","[118.0, 29.0]","[292.0, 138.0]","[215.0, 144.0]","[1857.0, 603.0]","[1753.0, 936.0]","[3194.0, 1048.0]"
