timestamp,participant_full_id,user_text,ai_text,AI_Strategy,EDA,PR,SkinTemp,ACCEL,ACT_CLASS,ACT_COUNT,ACT_INT,MET,PRV,RESP,SLEEP,STEPS,WEAR,BODY_POS_LEFT,BODY_POS_RIGHT,ACTI_X,ACTI_Y,ACTI_Z,ACTIG_X,ACTIG_Y,ACTIG_Z
2026-07-17T20:00:00–2026-07-17T20:01:00,2753-1-1-0000,Do you know what happened in my neighborhood yesterday?,"I don't know what happened, but it sounds like something unexpected took place. I'd like to hear about it. What happened in your neighborhood?",Clarification,"[0.39, 0.6]","[107.0, 103.0]","[33.64, 33.72]","[0.04, 0.122]","['walking', 'generic']","[103.0, 130.0]","['LPA', 'MPA']","[2.67, 4.17]","[nan, nan]","[nan, nan]","[0.0, 0.0]","[0.0, 30.0]","[100.0, 100.0]","['standing', 'standing']","['sitting_reclining_lying', 'standing']","[24.0, 107.0]","[36.0, 246.0]","[13.0, 167.0]","[189.0, 3362.0]","[363.0, 2687.0]","[571.0, 3896.0]"
2026-07-17T20:01:00–2026-07-17T20:03:00,2753-1-1-0000,It was a really bad incident. There was a robbery at a house in our neighborhood.,That sounds very upsetting. Hearing about a robbery so close to home can leave people feeling shocked and unsafe. I can understand why this incident has stayed on your mind.,Emotional Validation,"[0.78, 0.88]","[108.0, 102.0]","[33.76, 33.8]","[0.025, 0.041]","['walking', 'generic']","[113.0, 105.0]","['sedentary', 'sedentary']","[0.95, 1.53]","[nan, nan]","[nan, nan]","[0.0, 0.0]","[0.0, 6.0]","[100.0, 100.0]","['standing', 'standing']","['sitting_reclining_lying', 'sitting_reclining_lying']","[11.0, 38.0]","[27.0, 104.0]","[7.0, 72.0]","[38.0, 942.0]","[118.0, 703.0]","[254.0, 1604.0]"
2026-07-17T20:03:00–2026-07-17T20:05:00,2753-1-1-0000,The house is just two houses away from mine.,"That makes the incident feel much more personal. When something like this happens so close to home, it's natural to feel unsettled and think about your own safety. Being nearby can make the event feel much more real and frightening.",Reflective Statements,[1.05],[105.0],[33.8],[0.057],['walking'],[106.0],['MPA'],[3.07],[nan],[nan],[0.0],[6.0],[100.0],['standing'],['standing'],[50.0],[102.0],[81.0],[1550.0],[833.0],[1002.0]
2026-07-17T20:05:00–2026-07-17T20:06:00,2753-1-1-0000,It all happened within just one hour.,That sounds frightening. Knowing that everything happened so quickly can make the situation feel even more shocking and unpredictable. It's understandable if you're still trying to process how such a serious incident could happen in such a short time.,Reflective Statements,"[1.21, 1.34]","[111.0, 102.0]","[33.82, 33.84]","[0.063, 0.097]","['generic', 'generic']","[116.0, 119.0]","['MPA', 'MPA']","[3.84, 3.95]","[nan, nan]","[nan, nan]","[0.0, 0.0]","[0.0, 24.0]","[100.0, 100.0]","['standing', 'standing']","['standing', 'standing']","[68.0, 85.0]","[137.0, 191.0]","[83.0, 132.0]","[1751.0, 3127.0]","[1201.0, 2156.0]","[1450.0, 2528.0]"
2026-07-17T20:06:00–2026-07-17T20:08:00,2753-1-1-0000,"They are very close to our family, which is why I was so upset.","That makes your reaction completely understandable. When something terrible happens to people we know well, it doesn't feel like distant newsâit feels personal. It's natural to feel upset because you care about them and can imagine how difficult this must be for them.",Emotional Validation,"[1.65, 1.71]","[105.0, 104.0]","[33.85, 33.88]","[0.038, 0.031]","['generic', 'generic']","[84.0, 89.0]","['LPA', 'sedentary']","[2.49, 1.37]","[nan, nan]","[nan, nan]","[0.0, 0.0]","[0.0, 6.0]","[100.0, 100.0]","['standing', 'standing']","['sitting_reclining_lying', 'sitting_reclining_lying']","[34.0, 21.0]","[35.0, 45.0]","[24.0, 30.0]","[321.0, 544.0]","[331.0, 344.0]","[462.0, 459.0]"
2026-07-17T20:08:00–2026-07-17T20:10:00,2753-1-1-0000,"The family has a daughter and a son. Their daughter's wedding is only a few days away, so they had kept gold jewelry and cash at home for the wedding expenses.","That makes the incident even more heartbreaking. Losing valuables is difficult, but having it happen just before a daughter's wedding must be incredibly stressful for the entire family. I can understand why this has affected you so deeply. Do you know if everyone in the family was safe during the robbery?",Active Listening,[1.77],[103.0],[33.91],[0.05],['generic'],[126.0],['LPA'],[2.44],[nan],[nan],[0.0],[5.0],[100.0],['standing'],['sitting_reclining_lying'],[38.0],[96.0],[72.0],[935.0],[910.0],[1442.0]
2026-07-17T20:10:00–2026-07-17T20:11:00,2753-1-1-0000,"Yes, thankfully everyone was safe. The robbers entered when no one was at home.","I'm really relieved to hear that no one was physically harmed. Even though the financial loss is huge, knowing that everyone is safe is an important relief. Experiences like this can still leave a family feeling insecure for a long time, so they'll probably need emotional support just as much as practical help.",Emotional Validation,"[1.94, 2.9]","[104.0, 102.0]","[33.94, 33.91]","[0.069, 0.05]","['walking', 'walking']","[109.0, 89.0]","['MPA', 'LPA']","[3.36, 2.5]","[nan, nan]","[nan, nan]","[0.0, 0.0]","[5.0, 0.0]","[100.0, 100.0]","['standing', 'miscellaneous']","['standing', 'sitting_reclining_lying']","[62.0, 62.0]","[91.0, 79.0]","[74.0, 30.0]","[1004.0, 1323.0]","[784.0, 753.0]","[1044.0, 767.0]"
2026-07-17T20:11:00–2026-07-17T20:13:00,2753-1-1-0000,I was really shocked when I heard about it.,"That reaction is completely understandable. When something so serious happens to people we know, especially so close to where we live, it can be very shocking. Sometimes our mind keeps replaying the incident because it's trying to make sense of something that feels sudden and unsettling.",Reflective Statements,"[2.82, 2.48]","[104.0, 109.0]","[33.97, 34.03]","[0.093, 0.039]","['generic', 'generic']","[112.0, 97.0]","['MPA', 'sedentary']","[4.1, 1.54]","[nan, nan]","[nan, nan]","[0.0, 0.0]","[14.0, 0.0]","[100.0, 100.0]","['standing', 'standing']","['standing', 'sitting_reclining_lying']","[69.0, 39.0]","[164.0, 62.0]","[100.0, 50.0]","[2998.0, 1256.0]","[2052.0, 439.0]","[1704.0, 1470.0]"
2026-07-17T20:13:00–2026-07-17T20:15:00,2753-1-1-0000,They lost many valuable things.,"That's really unfortunate. Losing so many valuable belongings is painful on its own, but with the wedding coming up, it must feel even more devastating for the family. It's understandable that this news has affected you so deeply because you care about them.",Emotional Validation,[2.4],[101.0],[34.07],[0.037],['generic'],[117.0],['LPA'],[1.92],[nan],[nan],[0.0],[11.0],[100.0],['standing'],['sitting_reclining_lying'],[24.0],[54.0],[48.0],[395.0],[782.0],[823.0]
2026-07-17T20:15:00–2026-07-17T20:16:00,2753-1-1-0000,They lost more than â¹20 lakh in cash and about 5 bhori of gold jewelry.,"That's an enormous loss. Knowing how much they lost, especially with the wedding so close, makes the situation even more heartbreaking. It's not just the financial lossâit's the uncertainty and emotional pain the family must be experiencing right now.",Reflective Statements,"[2.5, 2.44]","[109.0, 105.0]","[34.09, 34.08]","[0.079, 0.074]","['generic', 'walking']","[124.0, 130.0]","['LPA', 'MPA']","[2.83, 3.76]","[nan, nan]","[nan, nan]","[0.0, 0.0]","[5.0, 7.0]","[100.0, 100.0]","['standing', 'standing']","['sitting_reclining_lying', 'standing']","[80.0, 42.0]","[138.0, 79.0]","[98.0, 31.0]","[2901.0, 1480.0]","[1617.0, 892.0]","[1719.0, 933.0]"
